Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
TSPO,-1.514266679,6.478360116,19.22171817,4.60E-05,0.000540947,4.946874552,447,3.266845015,Downregulated
EYS,1.529506888,1.01668729,18.83452703,5.40E-05,0.000586885,4.942520487,448,3.231447027,Upregulated
CST3,-1.407679242,8.330603562,21.89983225,1.61E-05,0.00031025,4.938545006,449,3.508288577,Downregulated
AKT1S1,-1.046609221,3.687774344,36.33039524,1.01E-07,1.91E-05,4.938123092,450,4.718210954,Downregulated
EDF1,-1.384854094,6.74997945,22.46457139,1.30E-05,0.000273568,4.934144649,451,3.562934659,Downregulated
CIB2,-1.368535994,-0.064024415,23.11033485,1.04E-05,0.00024933,4.931144019,452,3.603225666,Downregulated
CCDC150,1.599424971,-1.097692293,17.38861865,9.40E-05,0.000831812,4.926188892,453,3.07997498,Upregulated
FXYD2,-1.466505686,-1.393793342,20.11680246,3.08E-05,0.000438018,4.925271732,454,3.358508446,Downregulated
MZT2B,-1.701107823,2.518589439,15.78020811,0.000188402,0.001276796,4.922799414,455,2.893878534,Downregulated
HAGHL,-1.718523114,0.225275008,15.5325614,0.000211418,0.001375747,4.917487459,456,2.861461344,Downregulated
DEFA1B,2.574035094,8.85219317,8.708260006,0.00446937,0.012322976,4.91456501,457,1.909284384,Upregulated
LHPP,-1.214676095,3.332228308,28.6710217,1.33E-06,9.01E-05,4.913631191,458,4.045219308,Downregulated
CD79B,-1.517978598,5.716963184,18.83237285,5.37E-05,0.000585925,4.90634675,459,3.232158052,Downregulated
LRRC36,-1.508375483,-2.109890725,18.42275881,4.95E-05,0.000561865,4.902775479,460,3.250368051,Downregulated
OCEL1,-1.252550165,3.428721131,26.65665999,2.74E-06,0.000123087,4.897206992,461,3.909789108,Downregulated
NSMCE1,-1.20289796,5.119652799,28.88356407,1.24E-06,8.60E-05,4.890178835,462,4.06533139,Downregulated
PPP1R14B,-1.209620135,3.30467205,28.53537106,1.40E-06,9.09E-05,4.888652796,463,4.041477695,Downregulated
CCDC85B,-1.744078292,0.978310211,14.9863395,0.000264762,0.001582134,4.884739175,464,2.800756822,Downregulated
DNA2,1.224509423,1.811598526,27.70374933,1.89E-06,0.000102971,4.882466643,465,3.987283849,Upregulated
TAAR1,3.335207051,-2.179762067,6.055615795,0.016222528,0.034451419,4.878717151,466,1.462792887,Upregulated
ZNF668,-1.353853042,1.132861423,22.9904576,1.07E-05,0.000250828,4.874714705,467,3.600623224,Downregulated
RABEP2,-1.450878238,2.539528444,20.24604882,3.07E-05,0.000437928,4.872915205,468,3.358596935,Downregulated
ZWILCH,1.132593066,2.257955898,31.1618589,5.62E-07,5.01E-05,4.870299234,469,4.300131601,Upregulated
PWWP2B,-1.286388126,2.197449056,25.04856356,4.93E-06,0.000164563,4.867266089,470,3.783668388,Downregulated
DNPH1,-1.436982461,1.53068315,20.55017678,2.73E-05,0.000411056,4.865765388,471,3.386099357,Downregulated
C19orf33,-1.627757198,0.042097995,16.62179273,0.000134404,0.001035416,4.85866855,472,2.984885311,Downregulated
LOC107987171,1.918263337,-1.714808749,12.65424379,0.000660429,0.002972972,4.847085498,473,2.526809226,Upregulated
LRRC61,-1.233094963,2.129340278,26.85122284,2.56E-06,0.000117689,4.845154149,474,3.929262787,Downregulated
ZNF688,-1.203017269,2.992787957,28.34767939,1.50E-06,9.39E-05,4.844876298,475,4.027270784,Downregulated
RPL36,-1.555804755,7.18022769,17.77347806,8.25E-05,0.000769888,4.844111162,476,3.113572667,Downregulated
STMN3,-1.466649889,4.517177644,19.61213473,3.94E-05,0.000499644,4.841909049,477,3.301339388,Downregulated
RPL35,-1.413411707,8.228158761,20.95209246,2.32E-05,0.000378191,4.837102865,478,3.422288667,Downregulated
FBXO5,1.209071424,2.489376072,27.92343049,1.74E-06,0.000100184,4.835321007,479,3.999202124,Upregulated
LMF1,-1.340556294,2.830557202,23.07811239,1.03E-05,0.000247552,4.834494232,480,3.606334367,Downregulated
CCDC106,-1.272618918,0.382586857,25.37737041,4.44E-06,0.000159331,4.833023577,481,3.797698989,Downregulated
BOP1,-1.485117902,3.068599401,19.07005525,4.89E-05,0.000557912,4.831733844,482,3.253434518,Downregulated
RPUSD1,-1.493457373,2.936988814,18.78222074,5.49E-05,0.000593174,4.819114769,483,3.226817756,Downregulated
POLD4,-1.268782481,6.485128433,25.19004811,4.67E-06,0.000159894,4.816511603,484,3.796168118,Downregulated
RD3L,2.072914268,-1.972997616,11.15767776,0.001273214,0.004747736,4.816444141,485,2.32351343,Upregulated
SNTA1,-1.41147273,1.292761293,20.8071399,2.47E-05,0.000386982,4.816381468,486,3.41230926,Downregulated
TMEM134,-1.286703394,2.970864148,24.62505826,5.76E-06,0.000184172,4.805549075,487,3.734776093,Downregulated
LIME1,-1.708535122,3.800197265,15.07651079,0.000253594,0.001545198,4.802719237,488,2.811015808,Downregulated
HSPBP1,-1.451148412,2.582962697,19.71927121,3.78E-05,0.000490381,4.80252651,489,3.309466123,Downregulated
H2AC20,-1.517711664,0.469763306,18.24360592,6.89E-05,0.000687166,4.800428263,490,3.162938242,Downregulated
CHIT1,2.443711842,4.279744307,9.042242142,0.003809959,0.010868603,4.799025487,491,1.963826259,Upregulated
TSSK4,1.47694621,1.037587302,19.01482892,5.03E-05,0.000567204,4.79455218,492,3.246260526,Upregulated
CD74,-1.201801166,10.37575924,27.70796992,1.88E-06,0.000103239,4.790569401,493,3.986158058,Downregulated
SUV39H2,1.036957928,1.43684723,35.0477398,1.54E-07,2.41E-05,4.788387621,494,4.617726034,Upregulated
STOX2,2.038725181,-1.803980955,11.36620463,0.001178762,0.004493818,4.785671965,495,2.347384537,Upregulated
CCDC61,-1.282004214,2.384782495,24.59982591,5.82E-06,0.000185504,4.78398631,496,3.731646322,Downregulated
EGF,1.459022002,3.242676546,19.33001546,4.41E-05,0.000528049,4.781690039,497,3.277325518,Upregulated
PGA3,-1.596761523,-0.561125563,16.64884363,0.000133113,0.001028537,4.770771941,498,2.987779872,Downregulated
ZC3HAV1L,1.180061968,1.076415176,28.54528258,1.41E-06,9.08E-05,4.76991483,499,4.042088432,Upregulated
AGPAT2,-1.36465428,4.249659765,21.70600111,1.74E-05,0.000321702,4.766118597,500,3.492546549,Downregulated
BORCS8,-1.086786378,4.230134464,32.34446145,3.76E-07,4.19E-05,4.757923413,501,4.377974833,Downregulated
SIRT6,-1.355017034,3.282922491,21.93262542,1.59E-05,0.000308287,4.757526198,502,3.511045306,Downregulated
NNMT,2.83032933,-1.366411605,7.262501218,0.008681412,0.02088141,4.755633068,503,1.680240182,Upregulated
AKAP6,-1.68084103,-1.246214476,15.16176068,0.000240226,0.001493763,4.749583168,504,2.825718247,Downregulated
ANKRD34B,2.016345531,2.872259864,11.62720572,0.001149717,0.00441308,4.749014342,505,2.355258199,Upregulated
SPATS2,1.331526772,2.641760251,22.52841228,1.27E-05,0.000271614,4.748287689,506,3.566047479,Upregulated
C16orf74,-1.57331111,1.627157754,16.8555086,0.000120517,0.00096117,4.746993728,507,3.017199648,Downregulated
DBNDD1,-1.512665895,-0.101618694,18.00055254,7.65E-05,0.000733573,4.741536535,508,3.134556382,Downregulated
RPS20,-1.326044521,9.472633275,22.64487725,1.21E-05,0.000266252,4.740220793,509,3.574707122,Downregulated
SEZ6L,-1.421771564,-0.735156092,20.0109774,3.43E-05,0.000465389,4.73760478,510,3.332184227,Downregulated
TBC1D10C,-1.322156583,7.236636168,22.71979625,1.18E-05,0.00026219,4.735150994,511,3.581384425,Downregulated
MRPL4,-1.443320526,3.057601258,19.32807614,4.41E-05,0.000527789,4.730539924,512,3.277539423,Downregulated
S1PR4,-1.599060271,6.252881975,16.29724526,0.000151634,0.001116841,4.7204399,513,2.952008742,Downregulated
DHFR,1.224919821,3.994141503,26.07000144,3.39E-06,0.000140301,4.719540401,514,3.852938224,Upregulated
RPL18,-1.347728049,8.603095368,21.79152272,1.68E-05,0.000315725,4.71797968,515,3.500691169,Downregulated
GADD45GIP1,-1.453032627,4.305346621,18.95057465,5.13E-05,0.000571172,4.712523215,516,3.243232896,Downregulated
GPR137,-1.192625666,3.475874343,27.11707776,2.32E-06,0.000112046,4.711592674,517,3.950604795,Downregulated
ATG9B,-1.388695471,1.002952073,20.61485953,2.67E-05,0.000405545,4.710400092,518,3.391960434,Downregulated
USE1,-1.226842624,3.06094023,25.90650428,3.60E-06,0.00014475,4.710316856,519,3.839381484,Downregulated
MAGED4,-1.371499511,-0.851391003,21.13948339,2.20E-05,0.000367878,4.710135285,520,3.434295999,Downregulated
MYBL2,1.762122454,3.645288999,13.98510776,0.000405141,0.002125947,4.709180016,521,2.672447653,Upregulated
CORO7,-1.378394987,5.476471952,20.8672638,2.40E-05,0.000383464,4.708977471,522,3.416275825,Downregulated
MANEA,1.421255852,3.152360324,19.75221676,3.73E-05,0.00048755,4.707172447,523,3.311981048,Upregulated
DMKN,-1.459029733,-0.915235464,18.79743936,5.51E-05,0.000594609,4.706492291,524,3.225768595,Downregulated
C16orf86,-1.275007716,1.459964451,24.21121733,6.74E-06,0.000203641,4.706224077,525,3.691133802,Downregulated
KIFC2,-1.307136781,3.53521572,22.97947426,1.07E-05,0.000250958,4.7062143,526,3.60039926,Downregulated
GPR162,-1.242415388,3.84241571,25.09272455,4.84E-06,0.000163602,4.704045866,527,3.786210242,Downregulated
FBL,-1.273230524,6.597384503,24.19294223,6.76E-06,0.000203724,4.699439585,528,3.690957368,Downregulated
ABHD16B,-1.234642527,0.375939357,25.46687564,4.30E-06,0.000156766,4.697502761,529,3.804747253,Downregulated
CAV2,1.470899852,1.160902044,18.44156489,6.32E-05,0.000644423,4.693390317,530,3.190829281,Upregulated
DOHH,-1.454896697,0.355043428,18.77920524,5.56E-05,0.000595847,4.691845921,531,3.224865333,Downregulated
PRSS3,-1.410427097,-1.888442726,19.38378941,3.64E-05,0.000481149,4.679402928,532,3.317720525,Downregulated
ALDH16A1,-1.384282656,3.330274428,20.45359949,2.83E-05,0.000416616,4.679241525,533,3.380264504,Downregulated
KCNN4,-1.246010773,3.991645324,24.76847924,5.46E-06,0.000178082,4.671768814,534,3.749380756,Downregulated
TCEA2,-1.300350065,2.417248493,22.86086587,1.12E-05,0.000256763,4.668863683,535,3.590466758,Downregulated
ARMC5,-1.290085294,2.187934143,23.22073034,9.75E-06,0.000241702,4.665877144,536,3.616719892,Downregulated
EIF3G,-1.123063613,6.422232335,29.65881331,9.43E-07,7.11E-05,4.658345606,537,4.147891138,Downregulated
WDR13,-1.207664674,4.946077084,26.04506895,3.42E-06,0.000140848,4.651016229,538,3.851248055,Downregulated
RTL8C,-1.170482767,3.52982864,27.51049514,2.01E-06,0.000106443,4.650189927,539,3.972882008,Downregulated
CCS,-1.302388271,4.465999673,22.56917005,1.25E-05,0.000270077,4.647589299,540,3.568512865,Downregulated
SLC25A1,-1.186960796,4.232842141,26.69560498,2.70E-06,0.000122506,4.643204265,541,3.911842987,Downregulated
REEP6,-1.413573815,-1.24913578,19.37301889,4.25E-05,0.000519939,4.6422433,542,3.28404732,Downregulated
UBXN1,-1.144195388,6.656880299,28.79843535,1.28E-06,8.80E-05,4.640337129,543,4.055546087,Downregulated
PGA4,-1.577038175,-0.615194823,16.22381971,0.000158676,0.001145036,4.63835449,544,2.941180856,Downregulated
MAPK11,-1.427992498,2.379387296,19.00124476,5.03E-05,0.000567204,4.635635678,545,3.246260526,Downregulated
MICOS13,-1.467451932,3.628133136,18.1645638,7.04E-05,0.000697916,4.631567599,546,3.156197146,Downregulated
RPS27,-1.291969427,10.30508388,22.74265065,1.17E-05,0.000261968,4.627513456,547,3.581751516,Downregulated
TEAD2,-1.304081308,0.537517587,22.31849054,1.39E-05,0.000286273,4.620646988,548,3.543220012,Downregulated
EEF1G,-1.216573884,9.871063358,25.3592344,4.39E-06,0.000159241,4.620481841,549,3.797945938,Downregulated
RNH1,-1.289252171,5.251642111,22.73123914,1.17E-05,0.000261486,4.618812775,550,3.58255187,Downregulated
MMP24OS,-1.224654854,4.603234466,24.95177297,5.10E-06,0.000169502,4.617959744,551,3.770825494,Downregulated
PTGFR,1.908154972,0.432909031,12.08887998,0.000937485,0.003823688,4.612998225,552,2.417517598,Upregulated
ASGR1,-1.337996994,3.018932135,21.18993959,2.12E-05,0.000357438,4.611806725,553,3.446799017,Downregulated
REX1BD,-1.442081049,2.979363873,18.47494968,6.21E-05,0.000636045,4.609629357,554,3.196511986,Downregulated
RPL11,-1.211323057,10.35641304,25.29363316,4.50E-06,0.000158735,4.60221142,555,3.799326194,Downregulated
CORO1B,-1.342428947,5.718329889,20.96512037,2.31E-05,0.000378956,4.593001526,556,3.421411268,Downregulated
ARHGEF12,1.262527679,4.323470098,23.60222222,8.43E-06,0.000230813,4.59148348,557,3.636738866,Upregulated
ETV2,-1.57321138,-2.032772089,15.57791078,0.000172771,0.001209045,4.589934862,558,2.917557627,Downregulated
GOLGA8Q,1.593640123,0.639785635,15.67294105,0.000198265,0.001319791,4.588878434,559,2.879494792,Upregulated
TIMD4,1.62797054,0.11605193,15.15856381,0.000246728,0.001523558,4.586222652,560,2.817141059,Upregulated
TNFRSF14,-1.143958322,6.923739965,28.01771353,1.68E-06,9.86E-05,4.582996719,561,4.00626197,Downregulated
BCL7C,-1.449938826,3.797858942,18.187228,6.97E-05,0.000693451,4.580333951,562,3.158984275,Downregulated
SLC44A5,-1.859984738,-0.951356058,12.39753388,0.000813505,0.00344959,4.579714929,563,2.462232531,Downregulated
FAM111B,1.598687454,1.236937299,15.53371524,0.000209661,0.001372461,4.57624305,564,2.862500133,Upregulated
CPE,1.995517363,-1.021254238,11.14708432,0.001395412,0.00509411,4.575584931,565,2.292931656,Upregulated
SHARPIN,-1.334370255,4.487810729,20.99402103,2.29E-05,0.000377086,4.56829583,566,3.423559399,Downregulated
CFP,-1.274551374,7.389538118,22.73136036,1.17E-05,0.000261872,4.565330329,567,3.581911582,Downregulated
ZNF653,-1.24609705,0.532114087,23.96939255,7.46E-06,0.000216966,4.565211003,568,3.663607905,Downregulated
PNPLA7,-1.402848169,0.94141519,19.09613507,4.87E-05,0.000557479,4.564547434,569,3.253771529,Downregulated
ZNF784,-1.112774888,2.692390456,29.20356243,1.11E-06,8.01E-05,4.558192675,570,4.0962397,Downregulated
CEP97,1.289809921,3.737454311,22.17382995,1.45E-05,0.000293825,4.555493825,571,3.531910983,Upregulated
MAGED4B,-1.361299606,-0.850414327,20.16097679,3.22E-05,0.000451561,4.553933084,572,3.34528348,Downregulated
SERF2,-1.197185282,7.964897675,25.42673043,4.28E-06,0.000157366,4.553002503,573,3.803089271,Downregulated
LOC728743,-1.316735259,4.103970489,21.29015993,2.04E-05,0.000349201,4.551854668,574,3.456924721,Downregulated
METRN,-1.346469298,0.06285201,20.50087675,2.82E-05,0.000416817,4.551139612,575,3.380054502,Downregulated
SAC3D1,-1.467590413,1.377330103,17.59918092,8.89E-05,0.000801441,4.543848804,576,3.096128704,Downregulated
ASPSCR1,-1.394589831,2.931058837,19.12510639,4.78E-05,0.000552659,4.542935641,577,3.257542499,Downregulated
DOC2B,2.073140056,1.000952575,10.50265798,0.001925862,0.006437003,4.542905573,578,2.191316288,Upregulated
HELB,1.499355344,2.400430152,16.97766723,0.000114428,0.000934052,4.542490593,579,3.029629108,Upregulated
PDZK1IP1,-1.459305836,3.424020127,17.71430248,8.45E-05,0.00077862,4.536507152,580,3.108674713,Downregulated
BTN3A1,1.248792988,8.327602363,23.46163867,8.89E-06,0.000233831,4.53448867,581,3.631097159,Upregulated
LIMD2,-1.194269276,8.600918808,25.18690757,4.68E-06,0.000159894,4.53364695,582,3.796168118,Downregulated
PEAK1,1.145096292,3.486247055,27.23631603,2.22E-06,0.000109909,4.53339691,583,3.958965672,Upregulated
VPREB3,-1.636956171,1.791641056,14.72280467,0.000295296,0.001700807,4.533296274,584,2.769344931,Downregulated
INAFM1,-1.495214535,2.673442903,16.97624974,0.000114452,0.000933699,4.530191024,585,3.029793328,Downregulated
FBXW9,-1.447784079,0.965235782,17.91072467,7.84E-05,0.000744411,4.528939407,586,3.128187049,Downregulated
PPP1R13L,-1.259508968,-1.035904436,22.83388516,1.14E-05,0.000257266,4.521154861,587,3.589617046,Downregulated
KLRB1,-1.301933852,5.680337349,21.47295506,1.90E-05,0.000336935,4.520905172,588,3.472453816,Downregulated
VPS28,-1.244866271,6.378463551,23.5220053,8.69E-06,0.000233784,4.52034,589,3.631185216,Downregulated
DNLZ,-1.476085224,1.424044864,17.24699843,0.000102627,0.000874914,4.513919762,590,3.058034651,Downregulated
NAV3,1.806531608,0.573896789,12.66806229,0.000724642,0.003173818,4.513471127,591,2.498418022,Upregulated
SLCO2B1,1.79100021,-1.927380751,12.55663521,0.000675418,0.003019468,4.513445213,592,2.520069617,Upregulated
TMEM187,-1.231863818,2.210740703,23.88757915,7.59E-06,0.000218488,4.509325553,593,3.660571476,Downregulated
RPEL1,1.245673473,-1.123013349,23.19573555,9.68E-06,0.000240415,4.508139063,594,3.619037542,Upregulated
ESPN,-1.526413777,0.018425461,16.34195848,0.000150925,0.001113347,4.508063758,595,2.953369412,Downregulated
MPG,-1.350612169,2.808858699,20.02768309,3.34E-05,0.000459645,4.507773255,596,3.337577847,Downregulated
OAS3,2.161185323,8.475448528,9.806435689,0.002655433,0.00822223,4.50609382,597,2.085010375,Upregulated
SPSB2,-1.275447085,2.567279494,22.15489315,1.46E-05,0.000293932,4.504563739,598,3.531752741,Downregulated
CMPK2,2.172866578,6.929292855,9.729648683,0.002752778,0.008458946,4.503665192,599,2.072683724,Upregulated
FKBP8,-1.433805834,8.34143164,18.0081013,7.50E-05,0.000724146,4.50239966,600,3.140173902,Downregulated
GPAA1,-1.320882681,4.680840708,20.72656083,2.54E-05,0.000391976,4.499904364,601,3.406740378,Downregulated
RPS5,-1.320943596,8.185587236,20.72923482,2.54E-05,0.000392585,4.499221829,602,3.406066575,Downregulated
RPS19,-1.444697999,9.249657968,17.76923762,8.26E-05,0.000769559,4.498440044,603,3.113758065,Downregulated
NHLRC4,-1.350245133,0.11813484,19.89593282,3.58E-05,0.000476204,4.485793506,604,3.322206758,Downregulated
PAXX,-1.473797053,4.366871882,17.085815,0.000109353,0.00090505,4.485247062,605,3.043327474,Downregulated
ATP8B4,1.233849408,4.476339214,23.56336705,8.56E-06,0.000232347,4.483639873,606,3.63386313,Upregulated
NCOA3,1.180614746,6.025036509,25.32978926,4.44E-06,0.000159532,4.482973245,607,3.797151661,Upregulated
BPI,1.955365797,5.209218725,11.19343893,0.00139927,0.005101663,4.482261979,608,2.292288218,Upregulated
BORCS6,-1.271653871,4.094620584,22.0291099,1.53E-05,0.000300316,4.479300287,609,3.522420991,Downregulated
F2R,1.24401199,3.951387861,22.97986143,1.07E-05,0.000250958,4.478939847,610,3.60039926,Upregulated
SIVA1,-1.345589429,2.478006941,19.89877064,3.52E-05,0.000471639,4.475955617,611,3.326390293,Downregulated
TAF1L,1.588479532,-1.470201442,14.97070298,0.000250417,0.001532391,4.470982756,612,2.814630384,Upregulated
CROCC,-1.311979511,2.400967335,20.74066234,2.53E-05,0.000391814,4.46980918,613,3.406919958,Downregulated
GTPBP6,-1.291811112,3.635159124,21.28547519,2.04E-05,0.00034944,4.465310333,614,3.456627901,Downregulated
BHLHE41,1.651148544,0.215369309,14.22703008,0.00036728,0.001976764,4.464780326,615,2.704045219,Upregulated
TPM2,-1.320224484,3.046426367,20.43161028,2.85E-05,0.000418036,4.46075594,616,3.378785952,Downregulated
SORBS3,-1.311139427,2.921906617,20.66298683,2.60E-05,0.000398928,4.456701107,617,3.399105401,Downregulated
LRFN4,-1.357174486,0.19595814,19.44128157,4.28E-05,0.000521504,4.455253942,618,3.282742187,Downregulated
LILRA4,-1.216068202,3.721089993,23.86970629,7.63E-06,0.000218515,4.451440303,619,3.660518625,Downregulated
CARD9,-1.317138107,2.783993677,20.43009453,2.85E-05,0.000417752,4.450716487,620,3.379081104,Downregulated
CLEC10A,-1.356543771,4.088819556,19.32665396,4.41E-05,0.000527789,4.446125689,621,3.277539423,Downregulated
CIP2A,1.357585195,1.590322881,19.30975867,4.45E-05,0.000531618,4.445277526,622,3.274400414,Upregulated
EPHA1,-1.312878863,6.640800299,20.52185683,2.75E-05,0.000412996,4.442853597,623,3.384054479,Downregulated
SLC2A8,-1.278108124,1.064667597,21.51386238,1.88E-05,0.000334668,4.441919348,624,3.47538621,Downregulated
B3GALT6,-1.168533332,3.424876399,25.21779178,4.63E-06,0.000159971,4.435702997,625,3.795957614,Downregulated
CRISP3,1.88772073,4.335175066,11.58331664,0.00117236,0.004479117,4.433892875,626,2.348807641,Upregulated
EXOSC5,-1.325175769,2.372532145,20.08554601,3.27E-05,0.000453842,4.430188572,627,3.343095063,Downregulated
RPP25,-1.188099301,1.656541948,24.50738307,6.03E-06,0.000189053,4.423789702,628,3.723417477,Downregulated
DPM2,-1.161287175,4.353149435,25.56028423,4.08E-06,0.000155443,4.422679368,629,3.808428668,Downregulated
OCM,-1.205546428,-0.223997426,24.05568274,7.32E-06,0.000214783,4.421943659,630,3.66799947,Downregulated
RPL32,-1.205256102,9.759386748,23.98714047,7.30E-06,0.000214934,4.420512084,631,3.667695252,Downregulated
ACP5,-1.130294811,4.232636512,26.66728696,2.73E-06,0.000122982,4.419632341,632,3.910158924,Downregulated
ZCCHC2,1.510747647,6.907475709,16.04767127,0.000168305,0.001188252,4.419074991,633,2.925091428,Upregulated
C19orf73,-1.333853485,-1.616784064,19.54794747,3.72E-05,0.000487167,4.418152353,634,3.312322081,Downregulated
BCAT2,-1.273465025,2.683991555,21.4203014,1.94E-05,0.000339356,4.418088625,635,3.469344299,Downregulated
UQCC3,-1.37490244,1.487743746,18.63215488,5.84E-05,0.000612697,4.417223682,636,3.212754268,Downregulated
COPZ2,-1.171671862,0.695154584,24.93828271,5.19E-06,0.000171226,4.413019229,637,3.7664293,Downregulated
KIF20A,1.31495767,0.92924097,20.18223067,3.16E-05,0.00044521,4.406995152,638,3.351434995,Upregulated
ANO9,-1.454837649,4.293882047,16.95890555,0.00011523,0.000936828,4.405743282,639,3.028340161,Downregulated
TNNC2,-1.331485646,0.841909723,19.70081858,3.83E-05,0.000493975,4.402284379,640,3.306295035,Downregulated
UGT3A2,2.214867226,-2.771957212,8.920962357,0.003551567,0.010290085,4.402228133,641,1.987581053,Upregulated
FIS1,-1.118207942,5.770720085,26.94397293,2.47E-06,0.000116067,4.400475428,642,3.935292591,Downregulated
GSDMD,-1.268981744,6.325593993,21.32623787,2.01E-05,0.000346405,4.391203821,643,3.460415282,Downregulated
KIF23,1.286253907,1.588955356,20.83068856,2.44E-05,0.000385973,4.390553911,644,3.413442625,Upregulated
POLRMT,-1.361982219,4.010517243,18.70287315,5.66E-05,0.000602867,4.385281221,645,3.219778613,Downregulated
RPL21,-1.196427514,7.10939652,23.90760993,7.52E-06,0.000217005,4.383147286,646,3.663529327,Downregulated
SGO2,1.145735782,1.910131067,25.72637378,3.85E-06,0.000151074,4.377640597,647,3.820811628,Upregulated
KCNG2,-1.379254554,3.215303401,18.28579775,6.70E-05,0.000672984,4.374988692,648,3.171995104,Downregulated
CXCL13,2.195384023,-2.118232678,9.034790257,0.003493045,0.010176384,4.374097384,649,1.992406494,Upregulated
TAGLN,-1.017490837,5.073880551,31.10759962,5.72E-07,5.03E-05,4.373473693,650,4.298292953,Downregulated
UXT,-1.12956958,5.363024378,26.21974745,3.21E-06,0.00013561,4.368847262,651,3.867709737,Downregulated
GALNT18,1.338543467,-0.75282704,19.18700089,4.69E-05,0.000546449,4.366931331,652,3.262450148,Upregulated
CCL8,2.74364735,-0.301545358,6.811944913,0.01123326,0.02562773,4.365938227,653,1.591289867,Upregulated
ARFRP1,-1.261057534,4.335623496,21.34584674,1.99E-05,0.000345412,4.365355433,654,3.461662388,Downregulated
ZNF296,-1.237892174,0.117208051,22.14290625,1.50E-05,0.000298712,4.363257731,655,3.52474781,Downregulated
ARSA,-1.084664622,5.30069813,28.22858692,1.56E-06,9.54E-05,4.360904911,656,4.020509954,Downregulated
ENKD1,-1.288512475,2.190407304,20.48493484,2.79E-05,0.000414781,4.357982942,657,3.382181411,Downregulated
CGREF1,-1.442937398,-0.307106122,16.91558106,0.00011936,0.000954819,4.357784605,658,3.020078772,Downregulated
H2AC13,1.583951179,-0.629771681,14.56833946,0.000315258,0.001778722,4.355694664,659,2.749891992,Upregulated
EGLN2,-1.213175526,6.21850568,22.84631092,1.12E-05,0.000257118,4.355139694,660,3.58986775,Downregulated
HSD11B1L,-1.297910906,-0.410222251,20.26834141,3.11E-05,0.000441562,4.354501839,661,3.355008281,Downregulated
SH3BGRL3,-1.091000522,9.567872577,27.80090025,1.82E-06,0.000102265,4.353388228,662,3.990271445,Downregulated
POLR2L,-1.510012286,3.79057783,15.68718726,0.000195832,0.0013098,4.353055739,663,2.882794914,Downregulated
RAB4B,-1.079045914,4.002647259,28.4333927,1.45E-06,9.24E-05,4.352995677,664,4.034115341,Downregulated
VENTX,-1.098950042,3.036873119,27.1888915,2.26E-06,0.000110713,4.347227852,665,3.955801162,Downregulated
PRADC1,-1.240433509,3.292305896,21.80764919,1.67E-05,0.000314719,4.344094362,666,3.502077564,Downregulated
ENG,-1.246670316,3.290649036,21.59379347,1.81E-05,0.000327884,4.343748115,667,3.484279733,Downregulated
SELENOO,-1.262120604,3.591979744,21.14007542,2.16E-05,0.000363187,4.341531071,668,3.439870213,Downregulated
PELP1,-1.202398052,3.917182239,23.12933193,1.01E-05,0.000245325,4.34096758,669,3.610258327,Downregulated
PRR14L,1.134003606,5.615955063,25.79402339,3.74E-06,0.000148657,4.34075696,670,3.827815836,Upregulated
LSM7,-1.272662579,4.212267795,20.76171875,2.50E-05,0.000389578,4.33902278,671,3.409405488,Downregulated
PTGES,-1.663247293,1.097504283,13.49978044,0.000501957,0.002468562,4.337010356,672,2.607555938,Downregulated
PI16,-1.485498492,2.229686789,15.99844631,0.000171947,0.001205406,4.335972215,673,2.918866789,Downregulated
CHLSN,-1.396947509,3.714308764,17.64056227,8.71E-05,0.000792506,4.331930989,674,3.100997684,Downregulated
CDC42EP1,-1.507989735,0.282999407,15.62073348,0.000203462,0.001341852,4.331392135,675,2.872295504,Downregulated
H2BC5,1.629467471,4.617548891,13.84293684,0.000430861,0.002223258,4.322993842,676,2.653010214,Upregulated
PNPLA6,-1.18961298,5.955361118,23.51489941,8.72E-06,0.000233407,4.320539537,677,3.63188668,Downregulated
CATSPER1,-1.107842839,3.024069402,26.52308728,2.87E-06,0.00012607,4.319908137,678,3.899387155,Downregulated
MZB1,2.139322161,5.895006166,9.393216471,0.003225384,0.009566739,4.319796509,679,2.019236087,Upregulated
ARHGAP4,-1.194465071,7.249404535,23.18009177,9.89E-06,0.000242158,4.319067243,680,3.61590083,Downregulated
RPS14,-1.191397044,9.782593065,23.28931833,9.49E-06,0.000238257,4.316376644,681,3.622953964,Downregulated
MFSD12,-1.15019769,4.181886257,24.7944603,5.41E-06,0.000176775,4.316206624,682,3.752578065,Downregulated
IGLL1,1.875853223,1.463619638,11.26192271,0.001358909,0.005001236,4.316193234,683,2.300922685,Upregulated
FAM3A,-1.210461909,3.610465814,22.48576965,1.29E-05,0.000273142,4.313615206,684,3.563610862,Downregulated
FAM234A,-1.156066497,3.658312746,24.55633268,5.91E-06,0.000186265,4.311976841,685,3.729869217,Downregulated
SLFN5,1.477197309,6.931886361,15.96347546,0.00017435,0.001214483,4.306929373,686,2.915608733,Upregulated
IZUMO4,-1.222826177,1.908409721,21.99813462,1.55E-05,0.00030313,4.302355931,687,3.518370813,Downregulated
